User ID,Product ID,Product Name,Brand,Category,Price,Rating,Color,Size
1375,435,T-shirt,Adidas,Men's Fashion,47.0,2.2388,Blue,XL
511,919,Shoes,Adidas,Women's Fashion,96.0,3.9434,Red,S
2922,531,Dress,H&M,Women's Fashion,45.0,2.9657,Green,L
4061,965,Sweater,Nike,Men's Fashion,55.0,3.7512,Yellow,S
1854,665,T-shirt,H&M,Women's Fashion,25.0,3.3577,Red,S
452,714,Shoes,Zara,Men's Fashion,35.0,3.013,White,S
4898,82,Dress,H&M,Kids' Fashion,31.0,4.2875,Blue,S
3243,305,Shoes,H&M,Women's Fashion,90.0,3.2962,White,L
4017,586,Sweater,Nike,Kids' Fashion,99.0,3.132,Yellow,M
2225,903,Sweater,Nike,Women's Fashion,99.0,3.0028,Yellow,M
266,507,T-shirt,Zara,Women's Fashion,85.0,4.089,White,XL
3411,859,T-shirt,Adidas,Women's Fashion,44.0,1.1015,Red,L
3246,443,Sweater,Gucci,Men's Fashion,11.0,2.9482,White,L
4984,998,Sweater,Zara,Men's Fashion,47.0,4.3504,White,L
1200,10,T-shirt,Zara,Kids' Fashion,55.0,4.0945,White,XL
653,985,T-shirt,H&M,Women's Fashion,36.0,1.8988,Green,S
4993,205,T-shirt,H&M,Men's Fashion,73.0,2.9229,Yellow,XL
934,726,T-shirt,Nike,Men's Fashion,10.0,3.357,Red,XL
1864,876,Dress,Nike,Kids' Fashion,82.0,2.2846,Green,M
1021,659,Shoes,Zara,Women's Fashion,21.0,1.5049,White,M
2961,443,Sweater,Gucci,Men's Fashion,11.0,3.626,White,L
3851,593,Sweater,H&M,Men's Fashion,89.0,3.1448,White,S
1432,626,Jeans,Adidas,Men's Fashion,29.0,4.452,Yellow,S
2618,945,Jeans,Gucci,Kids' Fashion,58.0,2.2484,Red,L
2919,334,Sweater,Zara,Men's Fashion,16.0,2.9654,Yellow,L
3980,166,Sweater,Adidas,Kids' Fashion,96.0,5.0,White,L
450,85,Shoes,Nike,Women's Fashion,89.0,1.3696,Yellow,XL
3438,187,Jeans,Zara,Women's Fashion,36.0,4.4258,Green,S
3931,920,T-shirt,Gucci,Women's Fashion,95.0,4.7746,Red,M
2015,601,Dress,Adidas,Women's Fashion,44.0,1.7837,White,L
3849,135,Dress,Adidas,Kids' Fashion,14.0,4.4039,Blue,L
4024,485,Dress,H&M,Women's Fashion,70.0,3.2997,Black,S
3859,189,Jeans,Adidas,Women's Fashion,15.0,4.6073,Blue,L
620,483,T-shirt,Zara,Women's Fashion,75.0,3.4763,Black,XL
1281,634,Shoes,Nike,Kids' Fashion,27.0,1.587,Yellow,S
366,415,Jeans,H&M,Kids' Fashion,41.0,2.7787,Yellow,L
1368,163,Dress,Nike,Women's Fashion,93.0,4.7708,Green,S
24,492,Sweater,Zara,Kids' Fashion,69.0,2.2423,Blue,M
2728,917,Jeans,Zara,Men's Fashion,23.0,3.5472,Red,M
1203,148,Shoes,Adidas,Women's Fashion,82.0,2.2012,Black,L
4216,906,Shoes,Nike,Kids' Fashion,23.0,2.7104,Yellow,M
767,163,Dress,Nike,Women's Fashion,93.0,3.6658,Green,S
987,419,T-shirt,H&M,Kids' Fashion,72.0,3.6071,Yellow,L
1856,854,T-shirt,Adidas,Kids' Fashion,83.0,4.3022,Green,M
4993,9,Sweater,H&M,Men's Fashion,53.0,5.0,Green,XL
542,508,Dress,Gucci,Men's Fashion,25.0,4.7516,Blue,M
426,108,Sweater,Gucci,Men's Fashion,13.0,5.0,Green,L
1767,425,Jeans,Nike,Men's Fashion,96.0,3.8965,Blue,XL
3857,599,T-shirt,H&M,Men's Fashion,80.0,3.8201,Green,S
938,133,Shoes,H&M,Kids' Fashion,28.0,2.8303,Blue,XL
4520,586,Sweater,Nike,Kids' Fashion,99.0,2.5452,Yellow,M
541,38,T-shirt,Nike,Kids' Fashion,76.0,2.8968,Yellow,S
4412,572,Sweater,H&M,Men's Fashion,63.0,4.2763,Blue,S
29,352,Dress,H&M,Men's Fashion,71.0,1.4525,Green,XL
2607,129,T-shirt,Zara,Women's Fashion,85.0,3.5065,Yellow,M
4647,258,Dress,Gucci,Women's Fashion,14.0,4.4134,Yellow,S
1004,179,Shoes,Adidas,Kids' Fashion,53.0,2.4015,Blue,M
4367,569,Dress,Nike,Kids' Fashion,55.0,4.2959,Blue,XL
993,109,Jeans,Nike,Kids' Fashion,73.0,2.8907,Black,XL
1155,487,T-shirt,Adidas,Women's Fashion,62.0,3.9622,Blue,XL
921,605,Jeans,Adidas,Women's Fashion,62.0,2.1885,Red,S
282,232,Jeans,Zara,Men's Fashion,49.0,3.1259,Red,S
3481,973,Jeans,H&M,Kids' Fashion,20.0,4.4095,Red,L
4738,695,Dress,Zara,Women's Fashion,78.0,5.0,Red,XL
796,488,Sweater,H&M,Men's Fashion,81.0,1.4182,Yellow,XL
2804,516,Shoes,Gucci,Women's Fashion,33.0,1.5614,Red,S
2739,496,T-shirt,Adidas,Kids' Fashion,59.0,2.6721,Green,L
845,165,Jeans,Gucci,Women's Fashion,67.0,3.7825,White,XL
4083,906,Shoes,Nike,Kids' Fashion,23.0,3.3647,Yellow,M
3548,763,T-shirt,Nike,Men's Fashion,25.0,2.3901,Green,S
1702,728,Dress,Zara,Men's Fashion,63.0,3.1985,Yellow,S
896,787,Dress,H&M,Women's Fashion,96.0,3.9499,Blue,XL
11,122,Sweater,H&M,Women's Fashion,36.0,4.9462,Blue,XL
1747,653,Dress,Gucci,Kids' Fashion,17.0,4.5859,Red,L
3931,22,Jeans,Gucci,Women's Fashion,89.0,4.3259,Green,L
998,566,Dress,Gucci,Kids' Fashion,80.0,4.2672,White,M
3029,674,Shoes,Adidas,Kids' Fashion,72.0,1.7557,Green,L
3778,479,Sweater,Nike,Men's Fashion,51.0,2.1064,Green,XL
924,773,Shoes,Nike,Women's Fashion,74.0,3.0415,Black,XL
3206,390,Sweater,Adidas,Women's Fashion,86.0,4.4279,Green,M
4005,559,Shoes,Gucci,Women's Fashion,10.0,5.0,Red,XL
2363,404,Shoes,Adidas,Men's Fashion,71.0,2.8284,Green,M
86,644,Shoes,H&M,Kids' Fashion,79.0,1.9162,White,M
1542,263,Jeans,Zara,Men's Fashion,71.0,4.2015,Yellow,XL
2028,603,Dress,Zara,Kids' Fashion,13.0,2.9522,Black,S
2012,284,T-shirt,Zara,Men's Fashion,23.0,4.5688,Black,S
4144,249,Jeans,H&M,Kids' Fashion,41.0,2.558,Black,XL
4309,14,Dress,Zara,Women's Fashion,34.0,3.4173,White,L
118,593,Sweater,H&M,Men's Fashion,89.0,3.2182,White,S
18,41,Jeans,Gucci,Women's Fashion,40.0,3.2448,Blue,L
4826,521,T-shirt,Adidas,Men's Fashion,19.0,3.7524,White,M
2894,36,Dress,H&M,Kids' Fashion,74.0,1.2819,Green,S
1752,278,Jeans,Gucci,Men's Fashion,98.0,4.1191,Black,L
927,475,Sweater,H&M,Men's Fashion,69.0,4.7724,Yellow,S
4910,223,Jeans,Gucci,Women's Fashion,73.0,1.9939,White,XL
4826,403,Shoes,Adidas,Men's Fashion,61.0,3.4023,Red,S
4340,47,Jeans,Zara,Men's Fashion,62.0,2.5644,Green,S
4010,121,T-shirt,Gucci,Men's Fashion,96.0,1.6863,Red,M
4556,157,Dress,Adidas,Women's Fashion,67.0,3.9544,Yellow,S
693,810,Jeans,Zara,Kids' Fashion,39.0,1.0,Black,M
3314,896,Jeans,Gucci,Men's Fashion,80.0,5.0,Black,S
3236,965,Sweater,Nike,Men's Fashion,55.0,3.0848,Yellow,S
252,389,T-shirt,Zara,Women's Fashion,91.0,1.1815,White,XL
2857,669,Shoes,Adidas,Women's Fashion,66.0,2.028,White,L
1026,576,T-shirt,H&M,Women's Fashion,26.0,3.2823,White,S
1208,803,Sweater,Nike,Men's Fashion,13.0,2.1825,Blue,XL
4325,193,T-shirt,H&M,Women's Fashion,60.0,3.6663,White,L
4226,524,T-shirt,Nike,Kids' Fashion,47.0,1.7317,Black,S
547,357,T-shirt,Adidas,Kids' Fashion,15.0,3.4731,Yellow,L
2504,908,Shoes,Zara,Kids' Fashion,36.0,2.489,White,M
4619,891,Dress,H&M,Women's Fashion,84.0,2.1507,White,XL
771,140,Shoes,Zara,Kids' Fashion,40.0,2.1627,Green,M
4907,436,T-shirt,Zara,Kids' Fashion,99.0,3.5545,Black,XL
3437,241,Jeans,Gucci,Men's Fashion,21.0,3.1892,Green,S
3731,450,Shoes,Nike,Kids' Fashion,59.0,4.1547,Black,XL
4701,545,Shoes,Zara,Men's Fashion,82.0,2.4671,Red,XL
2472,14,Dress,Zara,Women's Fashion,34.0,3.5843,White,L
516,820,T-shirt,Nike,Women's Fashion,49.0,4.248,White,L
2457,200,Sweater,H&M,Men's Fashion,45.0,3.9319,Black,S
267,9,Sweater,H&M,Men's Fashion,53.0,4.9439,Green,XL
3467,207,Sweater,Gucci,Kids' Fashion,53.0,3.3085,Black,M
924,551,Jeans,H&M,Women's Fashion,83.0,4.4417,Blue,M
1197,939,Jeans,H&M,Men's Fashion,93.0,4.6233,White,M
3818,911,Jeans,Nike,Kids' Fashion,89.0,2.2007,White,S
4389,674,Shoes,Adidas,Kids' Fashion,72.0,1.067,Green,L
1178,741,Shoes,Nike,Women's Fashion,81.0,3.4693,Blue,XL
2357,600,T-shirt,Adidas,Men's Fashion,97.0,1.6501,Yellow,M
3330,171,Jeans,Nike,Men's Fashion,42.0,1.8223,Blue,S
2622,295,Dress,H&M,Kids' Fashion,56.0,2.1883,Black,XL
2851,199,T-shirt,Zara,Women's Fashion,15.0,5.0,Black,M
4280,186,Jeans,Adidas,Men's Fashion,56.0,2.4855,Blue,L
3506,52,Dress,Nike,Kids' Fashion,59.0,3.6224,Red,S
2291,369,Shoes,Nike,Women's Fashion,96.0,4.3689,Green,M
700,106,Jeans,H&M,Kids' Fashion,21.0,2.7097,Red,L
3887,969,T-shirt,Gucci,Kids' Fashion,26.0,1.9517,Red,L
2739,439,Jeans,Zara,Men's Fashion,20.0,2.7786,White,XL
3503,522,Sweater,Adidas,Men's Fashion,80.0,3.6441,Yellow,S
3437,900,T-shirt,Nike,Men's Fashion,91.0,2.5656,Blue,XL
912,167,Shoes,Zara,Kids' Fashion,43.0,4.8429,Blue,S
4941,946,Sweater,H&M,Women's Fashion,15.0,1.8681,Red,S
4567,173,Dress,Nike,Kids' Fashion,21.0,3.4855,Yellow,S
3914,24,Jeans,Zara,Women's Fashion,15.0,2.3392,Yellow,XL
4912,601,Dress,Adidas,Women's Fashion,44.0,1.0,White,L
5000,727,Jeans,Adidas,Women's Fashion,11.0,4.0388,White,S
2741,837,Shoes,Nike,Kids' Fashion,50.0,2.4562,Black,M
89,853,Dress,H&M,Kids' Fashion,20.0,2.7024,Green,L
3887,467,Jeans,Adidas,Women's Fashion,69.0,2.8257,Red,L
3312,516,Shoes,Gucci,Women's Fashion,33.0,2.621,Red,S
1049,194,Sweater,Adidas,Women's Fashion,92.0,3.3535,White,S
267,72,T-shirt,H&M,Women's Fashion,51.0,3.28,Yellow,M
2579,289,Sweater,Adidas,Kids' Fashion,18.0,2.6945,Blue,M
3196,547,Sweater,H&M,Kids' Fashion,89.0,3.2655,Yellow,XL
358,90,Jeans,H&M,Men's Fashion,37.0,3.6061,Red,XL
4509,539,T-shirt,Nike,Kids' Fashion,10.0,2.2778,Blue,L
2218,105,Jeans,Zara,Women's Fashion,52.0,3.0339,Yellow,L
4179,573,Shoes,Zara,Kids' Fashion,78.0,3.3271,White,L
4687,448,Shoes,Gucci,Kids' Fashion,53.0,2.2801,Green,M
2843,814,Sweater,Zara,Women's Fashion,48.0,3.4109,Yellow,XL
1750,314,Jeans,Nike,Kids' Fashion,94.0,2.8383,Red,L
2521,940,T-shirt,Gucci,Kids' Fashion,77.0,4.043,White,XL
1655,62,T-shirt,Nike,Men's Fashion,66.0,3.0206,Blue,L
4666,337,Shoes,Nike,Women's Fashion,80.0,3.0768,White,L
1771,937,T-shirt,Gucci,Men's Fashion,38.0,1.4621,Red,S
2487,607,T-shirt,Nike,Women's Fashion,55.0,1.5171,Yellow,S
3683,637,Shoes,Zara,Kids' Fashion,55.0,3.7737,Green,S
3406,553,Shoes,Adidas,Men's Fashion,90.0,1.8076,Green,XL
982,632,Dress,Zara,Kids' Fashion,66.0,3.9542,Yellow,M
4647,969,T-shirt,Gucci,Kids' Fashion,26.0,2.5931,Red,L
3614,635,Jeans,Adidas,Women's Fashion,29.0,3.0155,Yellow,XL
3893,661,Jeans,Gucci,Kids' Fashion,71.0,2.8401,Blue,XL
4231,767,Shoes,H&M,Men's Fashion,72.0,4.6969,Yellow,L
2987,96,Dress,Gucci,Women's Fashion,30.0,5.0,Red,L
2625,701,Jeans,Nike,Women's Fashion,17.0,2.7408,Blue,XL
1002,870,Jeans,Nike,Kids' Fashion,26.0,2.3344,Yellow,S
1322,705,Dress,Nike,Kids' Fashion,67.0,3.4908,Black,L
841,524,T-shirt,Nike,Kids' Fashion,47.0,1.3109,Black,S
96,790,Shoes,Adidas,Men's Fashion,34.0,1.0383,Red,S
2981,542,Dress,Adidas,Men's Fashion,92.0,4.3022,Red,S
2055,839,Dress,Nike,Kids' Fashion,68.0,2.1627,Blue,S
4525,201,Jeans,Zara,Women's Fashion,57.0,4.6096,Yellow,M
3649,164,T-shirt,Nike,Men's Fashion,68.0,2.6471,Red,L
4376,854,T-shirt,Adidas,Kids' Fashion,83.0,4.1473,Green,M
51,174,Jeans,Adidas,Kids' Fashion,80.0,3.746,Black,M
17,585,Jeans,Adidas,Women's Fashion,68.0,4.3965,Yellow,M
1270,125,Sweater,H&M,Kids' Fashion,56.0,5.0,Green,L
2132,416,Sweater,H&M,Women's Fashion,92.0,3.0069,Blue,S
205,702,Shoes,Gucci,Kids' Fashion,58.0,4.7362,Blue,L
4447,333,Dress,H&M,Kids' Fashion,70.0,2.7845,Yellow,M
480,27,T-shirt,Adidas,Kids' Fashion,72.0,4.0093,Red,L
1657,356,Dress,Zara,Kids' Fashion,68.0,4.5031,Black,S
2618,979,T-shirt,Nike,Men's Fashion,96.0,1.877,Blue,S
4114,197,Jeans,Nike,Kids' Fashion,90.0,2.3592,Yellow,XL
4895,800,T-shirt,H&M,Men's Fashion,38.0,4.9283,Red,S
626,121,T-shirt,Gucci,Men's Fashion,96.0,2.9074,Red,M
4529,880,Sweater,Zara,Kids' Fashion,48.0,2.2363,White,L
915,226,Sweater,H&M,Men's Fashion,16.0,3.0098,Green,XL
2879,746,Shoes,Gucci,Kids' Fashion,21.0,1.7255,Black,S
527,285,Sweater,Nike,Women's Fashion,80.0,2.8758,Yellow,L
2696,901,Jeans,Zara,Men's Fashion,41.0,4.833,Red,XL
3557,462,Dress,Zara,Women's Fashion,34.0,2.9466,Yellow,M
999,240,Dress,H&M,Men's Fashion,10.0,3.1004,Black,L
2222,308,Jeans,Adidas,Men's Fashion,60.0,3.8361,Yellow,S
3869,852,Jeans,H&M,Kids' Fashion,83.0,3.2623,Red,XL
3077,451,T-shirt,Adidas,Kids' Fashion,69.0,3.5002,Green,XL
149,250,Dress,H&M,Women's Fashion,21.0,2.8475,Yellow,XL
4686,925,Sweater,H&M,Women's Fashion,69.0,3.9031,Blue,S
4191,597,Jeans,H&M,Men's Fashion,38.0,4.894,Blue,M
4818,397,Shoes,Zara,Kids' Fashion,94.0,2.5383,White,XL
305,876,Dress,Nike,Kids' Fashion,82.0,2.0653,Green,M
4390,765,Sweater,H&M,Kids' Fashion,86.0,4.5999,Blue,S
2645,220,T-shirt,H&M,Kids' Fashion,42.0,5.0,Blue,L
773,140,Shoes,Zara,Kids' Fashion,40.0,2.2692,Green,M
1401,44,Jeans,Nike,Kids' Fashion,74.0,3.0211,White,M
882,908,Shoes,Zara,Kids' Fashion,36.0,3.3083,White,M
4156,347,Dress,H&M,Men's Fashion,18.0,1.0,Blue,XL
4365,765,Sweater,H&M,Kids' Fashion,86.0,4.0094,Blue,S
1349,955,Jeans,Nike,Kids' Fashion,64.0,2.4358,White,XL
1203,708,T-shirt,Nike,Kids' Fashion,76.0,4.7192,Black,M
4443,73,T-shirt,Gucci,Men's Fashion,34.0,3.0474,Red,M
3892,382,T-shirt,Gucci,Men's Fashion,93.0,4.3645,Yellow,M
741,820,T-shirt,Nike,Women's Fashion,49.0,3.4106,White,L
3619,21,Jeans,H&M,Men's Fashion,56.0,2.6848,Yellow,S
4989,405,Jeans,Adidas,Women's Fashion,30.0,2.9091,Blue,S
4308,899,Shoes,Gucci,Men's Fashion,85.0,2.9335,Red,XL
4515,390,Sweater,Adidas,Women's Fashion,86.0,4.5638,Green,M
2586,35,Jeans,Zara,Women's Fashion,37.0,4.5861,Blue,L
1778,217,Sweater,Gucci,Women's Fashion,98.0,1.8445,Yellow,S
1124,784,Sweater,Zara,Men's Fashion,46.0,3.4048,White,M
2058,418,Jeans,Zara,Men's Fashion,34.0,4.0546,Blue,S
3563,490,T-shirt,Nike,Men's Fashion,41.0,1.8437,Green,L
3953,726,T-shirt,Nike,Men's Fashion,10.0,3.8583,Red,XL
3042,764,Dress,H&M,Women's Fashion,30.0,2.0215,Black,M
3936,325,T-shirt,Nike,Men's Fashion,91.0,1.6528,Black,XL
1832,887,Sweater,Adidas,Men's Fashion,88.0,4.1357,Blue,XL
3445,941,Jeans,Zara,Men's Fashion,70.0,1.8476,White,XL
857,890,T-shirt,H&M,Men's Fashion,42.0,1.357,Black,M
2886,17,Dress,Gucci,Women's Fashion,75.0,3.2078,Blue,XL
302,867,Jeans,Nike,Men's Fashion,90.0,4.4791,Black,S
3932,46,Dress,Zara,Men's Fashion,38.0,3.3147,Yellow,XL
1170,806,Jeans,Zara,Women's Fashion,11.0,4.2809,Green,L
2027,860,Dress,Nike,Kids' Fashion,43.0,2.9959,Blue,S
907,217,Sweater,Gucci,Women's Fashion,98.0,3.0754,Yellow,S
4856,783,Jeans,H&M,Women's Fashion,59.0,2.3943,Red,S
2439,73,T-shirt,Gucci,Men's Fashion,34.0,4.3076,Red,M
920,593,Sweater,H&M,Men's Fashion,89.0,2.8514,White,S
1435,455,T-shirt,Gucci,Women's Fashion,51.0,1.5076,Blue,M
1293,912,Dress,Adidas,Men's Fashion,22.0,4.5272,Blue,L
1317,662,Dress,Nike,Women's Fashion,14.0,2.947,Black,S
1466,709,T-shirt,Adidas,Men's Fashion,53.0,2.095,White,XL
1578,224,T-shirt,Adidas,Women's Fashion,88.0,3.0184,White,L
585,154,Dress,Zara,Men's Fashion,11.0,2.2732,Blue,L
3749,533,Shoes,Nike,Kids' Fashion,11.0,5.0,Green,S
1677,920,T-shirt,Gucci,Women's Fashion,95.0,4.3313,Red,M
551,539,T-shirt,Nike,Kids' Fashion,10.0,2.8859,Blue,L
4825,645,T-shirt,Zara,Kids' Fashion,98.0,5.0,Black,S
1904,384,Sweater,H&M,Kids' Fashion,84.0,2.1672,Black,L
543,284,T-shirt,Zara,Men's Fashion,23.0,3.9241,Black,S
4245,868,Sweater,Gucci,Kids' Fashion,72.0,4.6624,Red,L
252,852,Jeans,H&M,Kids' Fashion,83.0,2.8917,Red,XL
3835,522,Sweater,Adidas,Men's Fashion,80.0,3.8102,Yellow,S
834,619,T-shirt,Nike,Women's Fashion,97.0,2.7176,Blue,M
2863,336,T-shirt,Nike,Kids' Fashion,28.0,5.0,White,XL
4152,953,Jeans,Nike,Kids' Fashion,19.0,1.7354,Blue,L
4123,191,T-shirt,Gucci,Kids' Fashion,95.0,3.9171,Black,M
3644,478,T-shirt,H&M,Women's Fashion,12.0,2.3473,Green,L
1470,728,Dress,Zara,Men's Fashion,63.0,2.0853,Yellow,S
3519,988,T-shirt,H&M,Men's Fashion,56.0,2.6829,Blue,XL
1928,505,Dress,Zara,Women's Fashion,75.0,2.2449,Black,S
267,199,T-shirt,Zara,Women's Fashion,15.0,5.0,Black,M
43,841,Dress,Zara,Men's Fashion,37.0,2.868,Blue,M
3878,805,Dress,H&M,Men's Fashion,84.0,3.4848,Blue,XL
3436,61,Shoes,Adidas,Women's Fashion,25.0,1.5904,Yellow,M
542,995,Sweater,Adidas,Kids' Fashion,58.0,5.0,Red,S
1190,993,Shoes,H&M,Women's Fashion,33.0,5.0,Yellow,S
2034,127,Shoes,Zara,Women's Fashion,47.0,4.8605,Yellow,M
3259,669,Shoes,Adidas,Women's Fashion,66.0,3.6926,White,L
2090,937,T-shirt,Gucci,Men's Fashion,38.0,1.188,Red,S
4053,364,Jeans,Nike,Kids' Fashion,65.0,1.5341,Black,M
2257,133,Shoes,H&M,Kids' Fashion,28.0,2.3657,Blue,XL
4922,489,Dress,Adidas,Men's Fashion,37.0,3.5426,Black,M
914,498,Dress,Zara,Men's Fashion,59.0,2.8814,Yellow,XL
952,324,Sweater,Gucci,Men's Fashion,18.0,4.5027,Black,XL
3503,186,Jeans,Adidas,Men's Fashion,56.0,3.5574,Blue,L
3934,231,Dress,Zara,Women's Fashion,33.0,5.0,Red,L
68,595,T-shirt,Gucci,Women's Fashion,96.0,4.5736,Blue,S
4394,743,Jeans,H&M,Women's Fashion,55.0,2.831,Red,XL
3734,166,Sweater,Adidas,Kids' Fashion,96.0,4.9434,White,L
3909,370,T-shirt,Nike,Kids' Fashion,58.0,2.9779,White,S
4048,174,Jeans,Adidas,Kids' Fashion,80.0,3.3681,Black,M
3927,964,Dress,Nike,Women's Fashion,31.0,4.6634,White,S
3430,36,Dress,H&M,Kids' Fashion,74.0,1.8951,Green,S
1289,295,Dress,H&M,Kids' Fashion,56.0,2.8888,Black,XL
796,263,Jeans,Zara,Men's Fashion,71.0,4.5692,Yellow,XL
3260,316,Jeans,H&M,Women's Fashion,68.0,1.6848,Red,S
1712,653,Dress,Gucci,Kids' Fashion,17.0,5.0,Red,L
3111,740,Dress,Nike,Women's Fashion,72.0,3.7847,White,XL
1661,25,Sweater,H&M,Kids' Fashion,38.0,1.4694,Green,S
775,710,Sweater,Zara,Men's Fashion,58.0,2.2653,Red,S
1296,954,T-shirt,Gucci,Women's Fashion,74.0,4.1523,Green,L
2579,939,Jeans,H&M,Men's Fashion,93.0,5.0,White,M
4723,415,Jeans,H&M,Kids' Fashion,41.0,3.8494,Yellow,L
2251,992,T-shirt,Gucci,Women's Fashion,91.0,5.0,Black,M
2350,953,Jeans,Nike,Kids' Fashion,19.0,1.626,Blue,L
3095,375,Jeans,Zara,Women's Fashion,49.0,4.5725,Blue,XL
1407,793,T-shirt,Zara,Kids' Fashion,82.0,1.8059,Black,XL
4092,237,Shoes,Adidas,Men's Fashion,58.0,5.0,White,S
4670,519,Sweater,Adidas,Women's Fashion,29.0,3.8517,Blue,XL
107,662,Dress,Nike,Women's Fashion,14.0,3.4766,Black,S
240,412,Shoes,Nike,Kids' Fashion,63.0,4.3206,Black,XL
2102,215,T-shirt,Adidas,Men's Fashion,49.0,3.5797,Yellow,S
3365,33,Jeans,H&M,Kids' Fashion,89.0,5.0,Green,XL
4421,741,Shoes,Nike,Women's Fashion,81.0,3.1305,Blue,XL
221,984,Dress,Gucci,Men's Fashion,64.0,2.5708,Green,XL
4059,613,Jeans,Gucci,Women's Fashion,37.0,4.9204,Black,XL
2921,836,Jeans,Gucci,Women's Fashion,21.0,4.767,White,L
3987,844,Sweater,Zara,Kids' Fashion,11.0,2.8543,Blue,M
3076,204,T-shirt,Zara,Kids' Fashion,81.0,1.6216,Black,M
681,678,Dress,H&M,Men's Fashion,85.0,2.7726,Black,L
80,386,Dress,Adidas,Women's Fashion,17.0,3.8785,Yellow,XL
2898,190,Sweater,Zara,Kids' Fashion,32.0,4.3506,Yellow,XL
3390,654,Shoes,Zara,Kids' Fashion,42.0,3.7954,Blue,S
2875,277,Dress,H&M,Kids' Fashion,49.0,2.5718,White,M
3833,159,Jeans,Nike,Kids' Fashion,50.0,2.3316,Green,S
1650,65,Shoes,H&M,Kids' Fashion,33.0,2.9415,Yellow,XL
468,29,Shoes,Gucci,Women's Fashion,85.0,5.0,Yellow,M
4687,585,Jeans,Adidas,Women's Fashion,68.0,4.0998,Yellow,M
960,797,Sweater,H&M,Kids' Fashion,62.0,1.9315,Red,XL
2782,139,Sweater,Gucci,Women's Fashion,45.0,4.3261,Blue,XL
154,10,T-shirt,Zara,Kids' Fashion,55.0,3.9067,White,XL
4248,124,Sweater,H&M,Men's Fashion,62.0,1.5859,Black,L
1433,880,Sweater,Zara,Kids' Fashion,48.0,1.7286,White,L
382,207,Sweater,Gucci,Kids' Fashion,53.0,3.6794,Black,M
3678,29,Shoes,Gucci,Women's Fashion,85.0,4.5075,Yellow,M
2927,901,Jeans,Zara,Men's Fashion,41.0,5.0,Red,XL
2639,858,T-shirt,Zara,Kids' Fashion,96.0,4.5768,Yellow,M
3724,287,T-shirt,Zara,Kids' Fashion,62.0,4.7072,Blue,XL
4901,574,Jeans,Gucci,Women's Fashion,92.0,5.0,Black,L
1333,740,Dress,Nike,Women's Fashion,72.0,4.6167,White,XL
4873,136,Shoes,Zara,Men's Fashion,45.0,1.3265,Blue,XL
4309,457,Jeans,Gucci,Women's Fashion,36.0,1.8419,Green,M
2106,366,Dress,Nike,Women's Fashion,29.0,4.5424,Yellow,L
2892,923,Sweater,Zara,Men's Fashion,79.0,3.2782,White,L
2601,155,T-shirt,Gucci,Women's Fashion,48.0,3.624,White,L
1166,785,T-shirt,H&M,Men's Fashion,57.0,2.0456,Red,S
4217,934,T-shirt,Nike,Women's Fashion,82.0,3.2305,Green,XL
149,641,Shoes,Zara,Kids' Fashion,20.0,2.3347,White,M
4705,730,Jeans,Zara,Kids' Fashion,68.0,1.3397,Green,M
3016,429,Shoes,Gucci,Women's Fashion,94.0,3.7719,Black,XL
2475,517,T-shirt,Gucci,Men's Fashion,74.0,3.8058,Blue,M
2551,264,Dress,Gucci,Women's Fashion,55.0,2.9188,White,XL
4476,801,Jeans,Zara,Men's Fashion,39.0,3.5522,Black,XL
4604,545,Shoes,Zara,Men's Fashion,82.0,2.6614,Red,XL
1479,564,Shoes,Adidas,Kids' Fashion,31.0,5.0,Blue,M
1200,676,Shoes,Nike,Women's Fashion,11.0,2.9402,Black,L
3667,590,T-shirt,Nike,Kids' Fashion,65.0,2.7352,Green,L
4683,665,T-shirt,H&M,Women's Fashion,25.0,3.3087,Red,S
2724,804,T-shirt,Zara,Kids' Fashion,91.0,2.6925,Black,M
1634,595,T-shirt,Gucci,Women's Fashion,96.0,4.2161,Blue,S
1411,905,Jeans,Nike,Women's Fashion,83.0,1.8957,Red,XL
4242,218,Sweater,Gucci,Men's Fashion,69.0,4.4063,Red,M
2465,245,Dress,H&M,Women's Fashion,15.0,3.3186,Black,S
1079,689,Jeans,H&M,Kids' Fashion,32.0,3.0262,Black,L
4212,377,Shoes,Zara,Women's Fashion,54.0,4.1949,Black,L
3730,749,Shoes,Gucci,Women's Fashion,43.0,2.4517,Black,L
937,516,Shoes,Gucci,Women's Fashion,33.0,2.4294,Red,S
1816,785,T-shirt,H&M,Men's Fashion,57.0,1.1253,Red,S
4528,889,Shoes,Adidas,Kids' Fashion,25.0,4.0764,Yellow,XL
2276,784,Sweater,Zara,Men's Fashion,46.0,3.9297,White,M
754,437,Shoes,Gucci,Men's Fashion,96.0,4.8586,Green,XL
4649,156,T-shirt,Adidas,Women's Fashion,21.0,1.0,Red,L
4231,529,Shoes,Gucci,Women's Fashion,59.0,2.4734,White,L
1226,540,Jeans,H&M,Kids' Fashion,80.0,1.3621,Yellow,M
4690,413,Jeans,Zara,Women's Fashion,21.0,5.0,Green,XL
1685,847,T-shirt,Gucci,Women's Fashion,10.0,1.3006,Green,S
636,156,T-shirt,Adidas,Women's Fashion,21.0,1.8167,Red,L
2436,848,Shoes,Nike,Kids' Fashion,31.0,3.7368,White,L
1197,584,T-shirt,Gucci,Women's Fashion,17.0,2.4006,Black,S
